                                                             fast and delicious,service,2,2
                                            better than the bagel shop on the corner but not worth going out of your way for in my opinion,misc,0,1
                                               between my guest and i we sampled at least of the menu and they were all hits,food,2,2
                        also been amazed at all the new additions in the past few a new jazz bar the most fantastic dining garden the best thin crust pizzas and now a lasagna menu which is to die for are not your average,food,2,2
                                                        not to be overlooked the service is excellent,service,2,2
                                                i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service,food,2,2
                                          leon is an east village casual but hip with well prepared basic french bistro fare good specials a warm and lively atmosphere,ambience,2,2
                                                      the food is surprisingly good and the decor is nice,food,2,2
                                                     the atmosphere is unheralded the service impeccable and the food magnificent,ambience,2,2
                                                    well their deliveries take for ever and the food is usually cold,service,0,0
                             maybe it was the great company had friends visiting from philly – yes it was not a date this or the super reasonable price point but i just say enough good things about this brasserie,restaurant,2,2
                                    looking around i saw a room full of new yorkers enjoying a real meal in a real restaurant not a clubhouse of the fabulous trying to be seen,ambience,2,2
                                                also plan on asking for your favorite roll if not on the menu you have it,food,0,0
                                               the prix fixe menu is worth every penny and you get more than enough in quantity and,price,2,2
                                      overheard comments from him to his employees that should not have been delivered in the dining area and been sitting there while he lectured another customer,misc,0,0
                                                       i live a block away and go to frequently,misc,1,2
                                        if it seemed possible to do so while there i would have fought my bill since my dinner portion of my meal was inedible,restaurant,0,0
                                                   service is excellent no wait and you get a lot for the price,price,2,2
                                                     we were seated promptly in close proximity to the dance floor,misc,1,2
                                                        conveniently located too being right on bedford ave,misc,2,1
                                        the food was ok but the service was so poor that the food was cold buy the time everyone in my party was served,food,1,0
                                                              this place,restaurant,2,2
                                         i usually visit the same establishment more than once what more twice but come to anytime for a quiet unhurried and memorable dinner,ambience,2,2
                                                           awesome pizza especially the slice,food,2,2
                                                  the waiter was a bit unfriendly and the feel of the restaurant was crowded,service,0,0
                                                    my friends and i have been going here regularly for two years,misc,1,1
                                             but for the value it was a great affordable spot to enjoy a fun night out with small group,price,2,2
                                 i am relatively new to the area and tried pick a on 2nd and was disappointed with the service and i thought the food was overrated and on the pricey side,service,0,0
                                        the people with carts of food understand you because they speak english their job is to give you the delicious food you point at,misc,1,0
                                                 food appear to be cooked on premises but a high turnover so its pretty fresh,food,1,1
                                                          what an amazing meal and experience,food,2,2
                                                   the staff ignored my friends and i the entire time we were there,service,0,0
                                                   it gets very crowded so i would suggest that you get their early,ambience,1,2
                                                       if looking for authentic hong food look no further,food,2,2
                                            to be fair the food still is good and the service is quick and even though its usually very busy,service,2,2
                                                             moral stay away,misc,0,0
                                              if i needed to name some they would include the location to the beach or golden gate park,location,2,1
                                                  only for a regular slice and for a slice with a mushroom not mushrooms,price,2,2
                                                      the manager was rude and handled the situation extremely poorly,service,0,0
                                                   the food is very good for price better than most fried dumplings had,food,2,2
                                     the menu looked good except for offering the chilean sea bass but the server does not offer up the specials that were written on the board outside,service,0,1
                                                         the deco and ambiance was really romantic,ambience,2,2
                                                     the food is definitely good but i left a bit disappointed,misc,1,1
                                                   i remember the last time i had such gross food in new york,food,0,0
                                                       the pizza is delicious and the salads are fantastic,food,2,2
                                                     nice ambiance nice little bar good bartender francois and good service,service,2,2
                                                        for the location the prices are very reasonable,price,2,2
                            very immature bartender know how to make specific drinks service was so slow the food was not fresh or warm waitresses were busy flirting with men at the bar and very attentive to all the customers,food,0,0
                                                               overpriced,restaurant,0,0
                                                            ambiance relaxed and stylish,ambience,2,2
                                                      no going to go back because the food was good,food,2,2
                                                      they are served on bread and are to die for,food,2,2
                                             – how to describe the best sushi in hmmmm delicious amazing fantastic succulent perfect nah all of the above,food,2,2
                                                          went for a late weekday lunch,misc,1,2
                                       my husband and i have been there a couple of times and each time we sat at the sushi bar and ordered everything ala carte,misc,1,1
                                            just reading some of these reviews and its nonsense that people are reviewing some places because it was too loud,misc,1,0
                                       the restaurant has a family feel not least with regard to the portions which are the veal alone could have single-handedly solved third world famine,food,2,2
                                                            definitely go back again,restaurant,2,2
                                                            faan is sooo good,restaurant,2,2
                                                   the drinks are a saving grace but service staff please get over yourselves,service,0,2
                                        again no apology no is there anything else i can get you no can i get you a drink to make up for it,service,0,0
                                               has the warmth of a family local yet it is a great place to watch sporting events,ambience,2,2
                                                              bad staff,service,0,0
                                                      once you try it for a special occasion you stop,restaurant,2,2
                                                  – great drinks  corn beef hash coffee b fast burritos gluten free menu,food,2,2
                                                            delicious creative and fun,food,2,2
                                                    i was so sad to read the bad reviews this place got,misc,0,0
                                                               sexy,misc,2,2
                                                            and its absolutely delicious,food,2,2
                                                               delicious,food,2,2
                                           to give you an idea of how good we thought it was we ended up going to three weekends in a,misc,2,0
                                             our waiter was friendly and it is a shame that he didnt have a supportive staff to work with,service,1,0
                                     i had their eggs benedict for brunch which were the worst in my entire life i tried removing the sauce completely that was how failed it was,food,0,0
                                                       it was good but none of the flavors wow,food,1,2
                                                   the takeout is great too since they give high quality tupperware as well,service,2,2
                                                     the neighborhood was nice though so check out another restaurant instead,misc,0,2
                                               glad i did as the food was very good and the staff was friendly courteous and efficient,service,2,2
                                                            prices are in line,price,1,2
                                                            we were pleasantly surprised,misc,2,2
                                               the ambience is pretty and nice for conversation so a casual lunch here would probably be best,ambience,2,2
                                        maybe i say so because it looked promising for people who like jewish deli food but turns out to be poorly run and awful,service,0,1
                                      while i could have done without the youth who shared the evening with us our wonderful server and food made the experience a very positive one,restaurant,0,2
                                                  well i guess hard to be seated when one is invisible to the staff,service,0,2
                                                although one night we went it was super cheesy and another night it was less cheesy,food,1,0
                                        head and shoulders above its neighbors on east 6 st taj mahal is also very comparable in food quality to the much overpraised under,food,2,2
                                                          pizza has been around since the,misc,1,2
                                              the appetizing is excellent - just as good as barney greengrass at a reasonable price bought by the,price,2,2
                                            the food was great and tasty but the sitting space was too small i like being cramp in a corner,ambience,0,0
                                                               wonderful,misc,2,2
                                                     in the summer months the back garden area is really nice,ambience,2,2
                                     what a difference the service was very comforting and the food was better than average but what really out was such a dynamic and extensive beer list,service,2,2
                                                      the service is excellent and always informative without an air,service,2,2
                                                             creative consistent fresh,food,2,2
                              the manager then told us we could order from whatever menu we wanted but by that time we were so annoyed with the waiter and the that we let and went some place else,service,0,0
                                                     if the weather is nice try to snag an outside table,ambience,1,2
                                         the appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion 3 of,service,2,2
                                                the back garden sitting area is very pleasant where you can see their personal herb garden,ambience,2,2
                                                    the prices and ambience are especially great considering in the west village,price,2,2
                                            certainly not the best sushi in new york however it is always fresh and the place is very clean sterile,ambience,2,1
                                                 i have to say they have one of the fastest delivery times in the city,service,2,2
                                                pay at least double at any other italian restaurant in the city and most still compare,price,2,0
                                                               good,restaurant,2,2
                                                              is terrific,misc,2,2
                                                         food was fine with a some salsa,food,2,1
                                             we had great desserts the best cannoli ever and then they offered an after dinner drink on the house,food,2,2
                                             i love the pictures of andy warhol when he used to frequent the place painted the sign in the,ambience,2,2
                                                 – this is one of my top lunch spots huge portions fast service and amazing,restaurant,2,2
                                                            indo chinese food pretty,food,2,2
                                                  i will have to say this bengali fast food joint is clearly my favorite,misc,2,0
                                                         the food was just awful atrocious actually,food,0,0
                                                  there is something about their atmosphere that makes me come back nearly every week,ambience,2,2
                                                            a small cute restaurant,ambience,2,2
                                              having been a long time fan i was surpised to find myself return time and time again to,misc,2,1
                                               two their appetizer selection stinks it would be nice to get some mozzarella sticks on the menu,food,0,0
                                                     this thai restaurant is a couple blocks away from delicious thai,misc,1,2
                                                           great pizza and fantastic service,service,2,2
                                              still any quibbles about the bill were off-set by the measures of liqueurs which were courtesy of the,restaurant,1,1
                                               from the moment we walked in they were more than accommodating even though the place was packed,ambience,0,2
                                              despite the confusing mirrors this will likely be my go-to for modern japanese food for the foreseeable future,food,2,2
                                                        the food is nothing like its menu description,food,0,1
                                                          highly recommended for a first date,misc,2,2
                                         the dim sum is ok but taste that fresh and the little dishes look steamy hot as they should note lack of chinese,food,0,1
                                     i rejected it because in the process of attempting to fix the eggs they broke something else in the dish and i was too frustrated to continue,food,0,0
                                                 i have walked by this place for eons and finally went thanks to a night,misc,1,2
                                                           from an english speaking staff,misc,1,1
                                                        the outside patio area has an abbreviated menu,food,1,2
                                                        but the waitstaff was so horrible to us,service,0,0
                                                        good music great food speedy service affordable prices,ambience,2,2
                                               dine at tamarind for the vegetarian dishes they are simply not up to par with the selections,food,1,1
                                                        i think the stuff was better than disney,service,2,0
                                            the staff has been nice but they seemed really stressed and the unisex bathroom needs to be cleaned more often,ambience,0,1
                                                   the entire place and the treatment we received felt as a conveyor belt,service,0,0
                                                   the workers there also absolutely load the bagel with cream cheese a little,food,1,2
                                             i have been in many restaurants all over the city and steakhouse has quickly become one of my favorites,misc,2,2
                                                    everything looks great the drinks the decor the food even the people,food,2,2
                                                         i am a die hard peep lover,misc,2,2
                                            we had a 3 hour brunch definitely do not rush and they kept the unlimited mimosas flowing the whole time,service,2,2
                                               not only would i not recommend restaurants to friends i would strongly suggest they go anywhere but,misc,0,2
                                                     great food good size menu great service and an unpretentious setting,service,2,2
                                               had to wait only a few times during lunch but this place is definitely worth the wait,misc,1,1
                                               lexicographers take a new and fascinating definition of rudeness is alive and flourishing right here in brooklyn,service,0,0
                                                    for about eleven bucks you get a gigantic burrito margarita and dessert,food,2,2
                                                    had an awful experience at casa la femme on a saturday dinner,restaurant,0,0
                                        while this can hardly be called a restaurant it is possibly the best deal in for a plate heaped with rice and 2-3 entrees,ambience,0,2
                                                          the bruschetta and are so yummy,food,2,2
                                                          this place is a great bargain,price,2,2
                                                           the staff offers impeccable service,service,2,2
                                                              and get,service,0,0
                                                              good eats,food,2,2
                                               the specialty here is decadent pancakes but been back now four times and been wowed every time,food,2,0
                                         you can certainly find restaurants that offer a superior fine dining experience but for superb food at reasonable prices la villa be beat,misc,2,2
                                              amazing fun for hot dog lovers of all ages please do yourself a favor and check this place,restaurant,2,2
                                                           no desert menu no apology,service,0,0
                                                             no free drink,price,0,2
                                            they need a kick out of it but until then the sushi is pretty good and the place is consistent,food,2,2
                                             being with a couple of cool decor good pita and hummus and grilled octopus that was actually pretty tasty,ambience,2,2
                                                i completely recommend casa la femme for any special occasion and to really impress your date,restaurant,2,2
                                                  sure enough exactly 30 minutes later we got the call and were seated promptly,service,2,1
                                                        if you go here do it on his,service,0,0
                                                and i say snacking because it really is not set up to be a proper dinner,ambience,1,0
                                                      once you become a regular you are treated as one,service,2,2
                                                   from the street it looks very hidden and is actually an old warehouse,misc,1,1
                                            the pizza and wine were excellent the service too but what really made this place was the backyard dining area,food,2,2
                                                       i would go again if i have to pay,misc,2,0
                                                   by far the best salad i have had in a fast food restaurant,food,2,2
                                                  the food is great i love their dumplings cold sesame noodles chicken and shrimp,food,2,2
                                                        i complain i liked the atmosphere so much,ambience,2,2
                                             i have been going to this restaurant for years in the past the service was average and the food,service,1,0
                                                     i got the shellfish and shrimp appetizer and it was alright,food,1,1
                                                       the flavors are great and the menu is extensive,food,2,2
                                                             you guys rock,misc,2,2
                                                       outstanding bagels but you get what you pay for,price,0,2
                                                              a classic,food,2,2
                                                           a big disappointment all around,misc,0,0
                                                     this place must have cost the owners a fortune to build,misc,0,0
                                      no food critic but like to think i have a tiny bit of experience under my belt having lived in ny for the last 11 years,misc,1,1
                                         if there is a line very day of the week for the entire time a place is open you know it is great,restaurant,2,2
                                 the reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews,restaurant,0,0
                                               they should have called it mascarpone with chocolate but a far cry from what the name implies,food,0,1
                                                         not enough wines by the glass either,food,0,0
                                                         helpful service and average price per dish,food,2,1
                                                    best restaurant in the world great decor great customer service friendly manager,restaurant,2,2
                                          both are delicious the cooks are friendly and are willing to take a moment and speak to you and shake your hand,service,2,2
                                                         the thali was small thoroughly unremarkable and,price,0,0
                                                   believe how an expensive nyc restaurant can be so disrespectful to its clients,service,0,0
                                                   the food drinks and service are clearly among the best in the city,service,2,2
                                                            overpriced and not tasty,food,0,0
                                          go with some friends wait the half hour or so with a cup of joe and enjoy more than your average breakfast,food,2,2
                                        i almost wanted to write a bad review so no one would ever go here and i could have all the dumplings to myself,food,2,2
                                                   mizu is home to creative and unique rolls not to found anywhere else,food,2,2
                                                       the flavors are amazing and the value is phenomenal,food,2,2
                                        the service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura,service,2,2
                          i have it a 4 instead of 5 because of the price chicken tikka masala - no bread of rice - is which i would expect at a upscale indian restaurant but this place have an upscale feel,ambience,0,0
                                                        i would not recommend this place to anyone,misc,0,0
                                                           try the rose roll on,food,2,2
                                         jazz singer had a nice voice + she made us all get up to dance to shake some cals to eat some more,ambience,2,2
                                                       the only fallback on this restaurant is the prices,price,0,2
                                                   there have been several occasions when just not gotten some side dishes ordered,service,0,1
                                                               10,restaurant,2,2
                                                   on the way out we heard of other guests complaining about similar issues,service,0,0
                                              tried the pad see ew on the recommendation of the last reviewer since one of my favorite dishes,food,1,2
                                          chow fun was pork shu mai was more than usually greasy and had to share a table with loud and rude family,ambience,0,0
                                                        i thought the restaurant was nice and clean,restaurant,2,2
                                  the unattractive lighting made me want to gag the food was overpriced there was the most awful disco pop duo my escargot looked like it might crawl off the plate,ambience,0,0
                                                             food was ok,food,1,1
                                         while we enjoyed the food we were highly disappointed by the poor service was not quite competent and slow and lack of remorse,food,2,0
                                    good french restaurant in an area devoid of decent restaurants unless into eating 4 pound pastrami sandwiches at deli or mexican food which is supplied by capable restaurants,misc,2,0
                                                 the food there is so good that even to order out the wait is incredible,food,2,2
                                               highly impressed from the decor to the food to the hospitality to the great night i had,restaurant,2,2
                                             when i visited my friend who lives in the upper eastside she recommended that we go to this restaurant,misc,1,1
                                                      be prepared to wait because the place is pretty tiny,restaurant,0,0
                                                         i have been twice to this restaurant,misc,1,0
                                                               addicting,restaurant,2,2
                                                           service is fast and friendly,service,2,2
                                 the wait here is long for dim sum but if you like sharing tables or if the typical raucous dim sum atmosphere is not your gig this is a sleek alternative,ambience,2,0
                                         i have to say that i am pleasantly surprised and i will most likely stop in again if i am in the neighborhood,misc,2,2
                                            their sake list was extensive but we were looking for purple haze which listed but made for us upon request,food,2,2
                                                only suggestion is that you skip the dessert it was overpriced and fell short on taste,price,0,0
                                                      what else can you say nice people amazing food wow,food,2,2
                                                         the place just ready for prime time,misc,0,2
                                                         somewhere you can eat and be happy,misc,2,1
                                                      been there lots since and its always a good time,restaurant,2,2
                                   yes the place is classy and beautiful but they most certainly target the uber not the common joe that wants to go all out every once in a while,ambience,2,2
                                    all i can say is pints during happy hour and the some of the cheapest oysters find in the city though the quality is some of the best,price,2,2
                                               parking is reasonably good they have their own lot and you can park in the park nearby,restaurant,2,2
                                                           terrible service food ok pricey,food,1,0
                                        anyways if in the neighborhood to eat good food i waste my time trying to find something rather go across the street to tamari,food,0,0
                                              i noticed a lot of indian people eating there which is a great sign for an indian place,restaurant,2,2
                                         we have since returned and also had a great experience sampling more small plates and a variety of the beer ( cold and,restaurant,2,2
                                                             but they do,misc,1,1
                                             any if you have a reservation wait for max 5 minutes - so have a drink at the bar,service,2,2
                                                              great taste,food,2,2
                                                    each bite of food at kai was indeed delicious fresh and elegant,food,2,2
                                                when family came in he gave them apps to test their and then ordered for them,service,2,1
                                            i got the opportunity to dine at your establishment again a few weeks ago i was in your dining area,misc,1,0
                                                     this is a great thai restaurant with a very friendly staff,service,2,2
                                                     try the peanut butter sorbet and the pizza with soy cheese,food,2,0
                                                      everything and i mean everything on the menu is delectable,food,2,2
                                                   the staff is italian and the food is as authentic as it gets,service,2,2
                                                the spicy tuna roll is huge and probably the best that had at this price range,food,2,2
                                                       get the soup and a nosh for and golden,food,2,2
                                                         this place has great indian chinese food,food,2,2
                                                          how is this place still open,restaurant,0,2
                                                       – the food was not the waiters were rude,food,0,0
                                                             what a ripoff,price,0,0
                                            the restaurant was packed at first so we waited at the bar for about 20 minutes before we were seated,misc,1,0
                                                   i love their chicken pasta cant remember the name but is so good,food,2,2
                                                 but once done not too much dough not too much cheese not too much sauce,food,2,0
                                                 judging from previous posts this used to be a good place but not any longer,misc,1,1
                                               highly impressed from the decor to the food to the hospitality to the great night i had,service,2,2
                                                i highly recommend this place to all that want to try food for the first time,food,2,2
                                                      great food of it more then one person can eat,food,2,2
                                          only complaint is the believe it would be more reasonable to pay a dollar less on each item listed on the menu,food,0,0
                                                        i get it so special about prune ,misc,0,1
                                        my husband and i moved to nolita 6 years ago and for as long as we have lived here peasant has been our favorite,misc,2,0
                                                     my chow fun and chow see was really bland and oily,food,0,0
                                                         yeah sometimes the service can be slow,service,0,0
                                                  a coworker and i tried pacifico after work a few fridays and loved it,restaurant,2,2
                                          wish ny had more of these kind of intimate superb food homey top notch all the way around certainly worth the wait,food,2,2
                                                           we were then shooed inside,service,0,0
                                                      which of course is not real kobe but wagyu beef,food,0,0
                                                 been to several places for dim sum and this has got to be the worst,misc,0,0
                                               highly impressed from the decor to the food to the hospitality to the great night i had,food,2,2
                                                     highly recommended is the spicy fried clam rolls and spider rolls,food,2,2
                                            the pizza and wine were excellent the service too but what really made this place was the backyard dining area,service,2,2
                                              anybody who likes this place must be from a different planet where greasy dry and tasteless are complimentary,food,0,0
                                                     both a number of the appetizer and pasta specials were amazing,food,2,2
                                            in an effort to increase turnover the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse,service,1,0
                                                    lived in ny for 5 years and this place has it all,misc,2,1
                                                         two wasted steaks -- what a crime,food,0,2
                                                        one of the best sushi place in town,restaurant,2,2
                                                 the location and ambience is ok but the food is what makes up for it,food,2,1
                                                      an awesome organic dog and a conscious eco friendly establishment,restaurant,2,2
                                          the lone argentine chorizo appetizer at was a heavy fennel flavored italian sausage like the ones that sell for at the store,price,0,0
                                                     had my fair share of modern japanese and this spot delivers,food,2,2
                                                   despite the fact that the space is large overcrowded the floor with tables,ambience,0,2
                                                  the ambience is very romantic and definitely a good place to bring a date,ambience,2,2
                                                        it is what modern cuisine is all about,misc,2,1
                                                      from england and was the best i had in nyc,misc,2,2
                                                 the pastas are incredible the risottos the are fantastic and the braised rabbit is amazing,food,2,2
                                                    overall i was impressed and will return a great qpr to price,price,2,2
                                                    also specify if you like your food its rather bland if you,food,1,0
                                                 our first time in new york and we had to try a new york bagel,misc,1,1
                                                        three page wine menu one page entree and,food,2,2
                                      while most people can attest to spending over on drinks in new york bars and hardly feeling a thing the drinks here are plentiful and unique,price,0,0
                                    as there were so many to choose from we wandered up and down the street looking in the windows and such noticing many empty seats at taj mahal,misc,1,0
                                                 the room is a gorgeous bi-level space and the long bar perfect for a drink,ambience,2,2
                                                     the staff is excellent that girl behind the bar european chic,service,2,2
                                              the production is a symphony a lot of fun to experience the food sublime for the most part,misc,2,2
                                                 i waited for 10-15 minutes for service ordered a beer & was never served again,service,0,0
                                                       dieters stick to salads or indulge in vegetarian platters,food,2,0
                                          also waiters try to push more food on you like suggest things as if they are complimentary when they actually cost $,service,0,2
                                               there restaurant is very casual but perfect for lunch and their delivery service is always very fast,service,2,2
                                                           the wine list is excellent,food,2,2
                                                              good food,food,2,2
                                                 the staff were very nice and suggested swordfish for my husband he enjoyed his meal,service,2,2
                                             the only problem is you really have to warm up the pizza before edible even when you order ahead,food,0,0
                                              as soon as my father lifted his pen from the check a chef appeared to usher us out,service,0,0
                                                       good spreads great beverage selections and bagels really tasty,food,2,2
                                                   the perfect spot for a romantic date for 2 or a secret rendezvous,restaurant,2,2
                                                        nothing better than buying a snapple for too,price,2,0
                                                when feeling stressed by the noise and congestion around my office i head for cafe st,misc,1,1
                                                    the food is great selection reasonable and the drinks are really good,food,2,2
                                             the red sliding doors may be unique but they do not block off the cold air from the outside,ambience,0,0
                                                  we both opted for a pasta dish and they were served timely and fresh,food,2,2
                                                        if in town worth searching for another place,misc,0,2
                                                            try the sea bass,food,2,2
                                                 the food is great and they have a good selection of wines at reasonable prices,food,2,2
                                                been back to nha trang literally a hundred times for the beef cubes - that good,food,2,0
                                                          gratuity automatically added to the bill,price,0,0
                                   all in all i would return - as it was a beautiful restaurant - but i hope the staff pays more attention to the little details in the future,ambience,2,2
                                             i had to share my table with a loud group of kids and the service was rude an inattentive,ambience,0,0
                                                          i recommend this place to everyone,restaurant,2,2
                                                        i think locals rate this place so high,misc,1,0
                                                the decor is dark cool and soothing while the presentation is spectacular considering the low prices,food,2,2
                                                           ummm the beer was cold,food,2,0
                                          the service was poor restaurant poorly lit staff not very attentive and i would have rather eaten at a than this joint,service,0,0
                                                      frites were delicious if a bit on the thick side,food,2,2
                                         if ever been along the river in weehawken you have an idea of the top of view the chart house has to offer,misc,1,2
                                                  the food was lousy - too sweet or too salty and the portions tiny,food,0,0
                                                       the food is reliable and the price is moderate,price,1,1
                                          but make sure you have enough room on your credit card as the bill will leave a big dent in your wallet,price,0,2
                                            the environment is romantic but the food is horrible the service is pathetic and gabriella lies about everything she could,food,0,0
                                                     when you enter you feel like you have entered your kitchen,ambience,2,2
                                                       i tried a couple other dishes but too impressed,food,1,1
                                               all in all already coming up with excuses to go ahead really soon in the next few,restaurant,2,0
                                              they also have a great assortment of wraps if your not in the mood for traditional mediterranean fare,food,2,2
                                      while this diner had reasonably good food the restaurant staff seemed completely indifferent to our presence and this attitude was reflected in the lack of service,service,0,2
                                           going to volare is like going to your favorite house for dinner assuming that your aunt is a great italian cook,misc,2,2
                                                   good service great food good value and never have to wait in line,food,2,2
                                                           please save yourself the frustration,misc,0,1
                                               all of it was simply amazing unique and tasty and best of all it break the bank,food,2,2
                                                               go,restaurant,0,0
